DATE,Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall,Ensemble_Predicted_Demand
2024-03-20 10:00:00,2,11,0.65,50,10,3,3,0,5.1,0.0,838.5944797688337
2024-03-20 11:00:00,2,11,1.15,50,11,3,3,0,5.1,0.0,835.9636667845966
2024-03-20 12:00:00,2,11,1.11,50,12,3,3,0,5.1,0.0,831.2629947409
2024-03-20 13:00:00,2,12,1.75,50,13,3,3,0,4.1,0.0,831.7956935025201
2024-03-20 14:00:00,2,12,1.75,49,14,3,3,0,3.6,0.0,831.5502706671714
2024-03-20 15:00:00,2,12,1.7100000000000002,49,15,3,3,0,3.6,0.0,840.2394531464306
2024-03-20 16:00:00,2,17,1.75,36,16,3,3,0,2.1,0.0,872.0109229413754
2024-03-20 17:00:00,2,19,0.65,29,17,3,3,0,0.0,0.0,897.8324130574451
2024-03-20 18:00:00,2,19,0.61,29,18,3,3,0,4.1,0.0,879.5835912724467
2024-03-20 19:00:00,2,20,-2.85,21,19,3,3,0,4.6,0.0,891.4142631607748
2024-03-20 20:00:00,2,20,-3.95,19,20,3,3,0,6.7,0.0,897.0720232581752
2024-03-20 21:00:00,2,20,-3.91,20,21,3,3,0,7.2,0.0,877.3554928595821
2024-03-20 22:00:00,2,18,-1.15,27,22,3,3,0,6.2,0.0,841.1522181186657
2024-03-20 23:00:00,2,17,1.75,35,23,3,3,0,9.3,0.0,794.6864235273277
2024-03-21 00:00:00,2,17,1.7100000000000002,35,0,4,3,0,9.3,0.0,728.4700799156551
2024-03-21 01:00:00,2,16,1.15,37,1,4,3,0,6.2,0.0,691.1120376662574
2024-03-21 02:00:00,2,14,2.85,46,2,4,3,0,7.2,0.0,686.121920233146
2024-03-21 03:00:00,2,14,2.81,46,3,4,3,0,7.2,0.0,678.3700208115356
2024-03-21 04:00:00,2,13,3.35,52,4,4,3,0,5.1,0.0,685.342209341687
2024-03-21 05:00:00,2,12,3.35,55,5,4,3,0,5.1,0.0,721.0159908575092
2024-03-21 06:00:00,2,12,3.31,55,6,4,3,0,5.1,0.0,770.9055418444527
2024-03-21 07:00:00,2,13,2.25,47,7,4,3,0,7.2,0.0,815.3326812677077
2024-03-21 08:00:00,2,13,2.25,48,8,4,3,0,6.7,0.0,835.5438843777792
2024-03-21 09:00:00,2,13,2.21,48,9,4,3,0,6.7,0.0,836.7090481515081
2024-03-21 10:00:00,2,14,1.15,42,10,4,3,0,7.7,0.0,834.9142885732163
2024-03-21 11:00:00,2,13,1.75,45,11,4,3,0,5.7,0.0,840.0508405789003
2024-03-21 12:00:00,2,13,1.7100000000000002,45,12,4,3,0,5.7,0.0,836.4788191666219
2024-03-21 13:00:00,2,13,1.15,43,13,4,3,0,3.6,0.0,839.7628784734836
2024-03-21 14:00:00,2,14,0.65,39,14,4,3,0,2.1,0.0,852.473326825103
2024-03-21 15:00:00,2,14,0.61,39,15,4,3,0,6.7,0.0,843.9068009966736
2024-03-21 16:00:00,2,17,1.15,34,16,4,3,0,7.2,0.0,853.6448039823658
2024-03-21 17:00:00,2,19,0.65,29,17,4,3,0,8.2,0.0,873.3664053429604
2024-03-21 18:00:00,2,19,0.61,29,18,4,3,0,8.2,0.0,870.0936740816726
2024-03-21 19:00:00,2,21,-3.35,19,19,4,3,0,6.2,0.0,892.3517798348491
2024-03-21 20:00:00,2,22,-3.95,17,20,4,3,0,8.8,0.0,907.5215518245927
2024-03-21 21:00:00,2,23,-3.95,16,21,4,3,0,4.1,0.0,887.3139110761249
2024-03-21 22:00:00,2,23,-4.45,15,22,4,3,0,10.3,0.0,831.0970465824228
2024-03-21 23:00:00,2,22,-3.35,18,23,4,3,0,7.7,0.0,776.9721260809542
2024-03-22 00:00:00,2,22,-3.31,18,0,5,3,0,9.3,0.0,714.9092143948253
2024-03-22 01:00:00,2,21,-1.75,22,1,5,3,0,10.3,0.0,695.7337787068032
2024-03-22 02:00:00,2,21,-1.75,22,2,5,3,0,7.2,0.0,669.5518395035734
2024-03-22 03:00:00,2,21,-1.7100000000000002,22,3,5,3,0,7.2,0.0,670.161580041304
2024-03-22 04:00:00,2,19,-2.85,22,4,5,3,0,8.2,0.0,680.2872166014886
2024-03-22 05:00:00,2,19,-2.25,24,5,5,3,0,10.8,0.0,711.9147065383603
2024-03-22 06:00:00,2,19,-2.21,24,6,5,3,0,10.8,0.0,756.45706393606
2024-03-22 07:00:00,2,17,0.05,31,7,5,3,0,5.7,0.0,797.02061915689
2024-03-22 08:00:00,2,17,0.05,32,8,5,3,0,7.2,0.0,825.1873286076291
2024-03-22 09:00:00,2,17,0.01,32,9,5,3,0,7.2,0.0,825.3193498699702
2024-03-22 10:00:00,2,16,-0.65,33,10,5,3,0,2.1,0.0,845.2549416515183
2024-03-22 11:00:00,2,13,0.05,41,11,5,3,0,3.6,0.0,832.919544801651
2024-03-22 12:00:00,2,13,0.01,41,12,5,3,0,3.6,0.0,830.1023686658036
2024-03-22 13:00:00,2,11,-0.65,44,13,5,3,0,1.5,0.0,813.4259785230818
2024-03-22 14:00:00,2,16,-0.65,33,14,5,3,0,0.0,0.0,874.2758008494536
2024-03-22 15:00:00,2,16,-0.61,33,15,5,3,0,2.1,0.0,871.422962008695
2024-03-22 16:00:00,2,21,-2.85,20,16,5,3,0,2.1,0.0,911.8459806061185
2024-03-22 17:00:00,2,22,-3.35,18,17,5,3,0,1.5,0.0,910.987582141621
2024-03-22 18:00:00,2,22,-3.31,18,18,5,3,0,3.1,0.0,896.4708053403565
2024-03-22 19:00:00,2,24,-6.75,12,19,5,3,0,2.1,0.0,918.1281059781961
2024-03-22 20:00:00,2,25,-5.65,13,20,5,3,0,3.1,0.0,909.1403098106723
2024-03-22 21:00:00,2,25,-5.61,13,21,5,3,0,4.1,0.0,874.1156828904161
2024-03-22 22:00:00,2,25,-7.85,11,22,5,3,0,2.1,0.0,832.4983342049309
2024-03-22 23:00:00,2,24,-7.25,12,23,5,3,0,2.1,0.0,778.0936033528765
2024-03-23 00:00:00,2,24,-7.209999999999999,12,0,6,3,0,2.6,0.0,712.7537982708445
2024-03-23 01:00:00,2,22,-7.25,13,1,6,3,0,3.6,0.0,685.3595070586343
2024-03-23 02:00:00,2,21,-6.75,15,2,6,3,0,2.1,0.0,656.0772920827682
2024-03-23 03:00:00,2,21,-6.709999999999999,15,3,6,3,0,2.6,0.0,649.8833939800426
2024-03-23 04:00:00,2,18,-5.65,19,4,6,3,0,3.6,0.0,651.3289625143933
2024-03-23 05:00:00,2,18,-5.65,20,5,6,3,0,2.1,0.0,661.4523697780102
2024-03-23 06:00:00,2,18,-5.61,20,6,6,3,0,2.1,0.0,674.6229696956226
2024-03-23 07:00:00,2,14,-5.65,24,7,6,3,0,3.6,0.0,698.5491805647358
2024-03-23 08:00:00,2,16,-5.65,23,8,6,3,0,1.5,0.0,715.3664082584659
2024-03-23 09:00:00,2,16,-5.61,23,9,6,3,0,1.5,0.0,731.72162038603
2024-03-23 10:00:00,2,14,-5.65,25,10,6,3,0,2.1,0.0,743.0583796436761
2024-03-23 11:00:00,2,13,-5.65,26,11,6,3,0,1.5,0.0,748.3540751244614
2024-03-23 12:00:00,2,13,-5.61,26,12,6,3,0,1.5,0.0,754.9627515109328
2024-03-23 13:00:00,2,14,-6.15,24,13,6,3,0,0.0,0.0,767.0134146592707
2024-03-23 14:00:00,2,16,-5.65,22,14,6,3,0,0.0,0.0,794.1452868891661
2024-03-23 15:00:00,2,16,-5.61,22,15,6,3,0,0.0,0.0,804.7173147555436
2024-03-23 16:00:00,2,20,-5.65,17,16,6,3,0,3.1,0.0,833.3019677951809
2024-03-23 17:00:00,2,23,-6.15,13,17,6,3,0,4.6,0.0,859.878770099939
2024-03-23 18:00:00,2,23,-6.11,14,18,6,3,0,4.6,0.0,860.1835424116324
2024-03-23 19:00:00,2,27,-7.25,10,19,6,3,0,7.2,0.0,894.5580066132649
2024-03-23 20:00:00,2,27,-8.95,9,20,6,3,0,7.7,0.0,878.3190399184471
2024-03-23 21:00:00,2,27,-8.91,9,21,6,3,0,7.7,0.0,852.8993411979387
2024-03-23 22:00:00,2,26,-6.75,11,22,6,3,0,4.1,0.0,813.3067636386224
2024-03-23 23:00:00,2,25,-10.05,9,23,6,3,0,7.2,0.0,761.2966922219516
2024-03-24 00:00:00,2,25,-10.01,9,0,7,3,0,9.3,0.0,704.0841650368935
2024-03-24 01:00:00,2,23,-11.15,9,1,7,3,0,9.3,0.0,673.9860746205645
2024-03-24 02:00:00,2,22,-8.95,12,2,7,3,0,9.3,0.0,648.1462681709822
2024-03-24 03:00:00,2,22,-8.91,12,3,7,3,0,9.3,0.0,622.5904673516234
2024-03-24 04:00:00,2,21,-5.65,16,4,7,3,0,11.3,0.0,626.6805133507185
2024-03-24 05:00:00,2,21,-5.65,17,5,7,3,0,7.7,0.0,629.2749459973861
2024-03-24 06:00:00,2,21,-5.61,17,6,7,3,0,12.9,0.0,637.8147646530323
2024-03-24 07:00:00,2,19,-6.15,17,7,7,3,0,10.3,0.0,648.0790545224726
2024-03-24 08:00:00,2,19,-4.45,20,8,7,3,0,10.3,0.0,673.9467682799216
2024-03-24 09:00:00,2,19,-4.41,20,9,7,3,0,12.9,0.0,686.4403816903277
2024-03-24 10:00:00,2,17,-6.75,19,10,7,3,0,10.8,0.0,691.217448465321
2024-03-24 11:00:00,2,16,-7.85,19,11,7,3,0,10.3,0.0,704.2137131773884
2024-03-24 12:00:00,2,16,-8.309999999999999,18,12,7,3,0,10.3,0.0,710.6098729477833
2024-03-24 13:00:00,2,14,-6.15,24,13,7,3,0,7.2,0.0,706.9060452465926
2024-03-24 14:00:00,2,15,-4.05,27,14,7,3,0,12.4,0.0,701.6408491302445
2024-03-24 15:00:00,2,15,-3.91,27,15,7,3,0,17.5,0.0,704.6434384130577
2024-03-24 16:00:00,2,14,1.15,42,16,7,3,0,17.0,0.0,705.0553545769612
2024-03-24 17:00:00,2,15,-2.05,31,17,7,3,0,15.4,0.0,716.6733698522069
2024-03-24 18:00:00,2,15,-2.21,30,18,7,3,0,15.4,0.0,751.553389292869
2024-03-24 19:00:00,2,14,-2.85,31,19,7,3,0,15.4,0.0,812.8602324881514
2024-03-24 20:00:00,2,16,-5.05,23,20,7,3,0,15.4,0.0,831.3811080998597
2024-03-24 21:00:00,2,16,-5.01,23,21,7,3,0,17.0,0.0,828.8119824000843
2024-03-24 22:00:00,2,16,-8.35,18,22,7,3,0,20.1,0.0,823.6173957125231
2024-03-24 23:00:00,2,16,-10.65,15,23,7,3,0,17.0,0.0,776.0001468444543
2024-03-25 00:00:00,2,14,-8.91,19,0,1,3,0,14.9,0.0,743.8385921192488
2024-03-25 01:00:00,2,12,-5.65,29,1,1,3,0,11.8,0.0,702.8489525547009
2024-03-25 02:00:00,2,11,-4.45,33,2,1,3,0,10.8,0.0,702.833092321833
2024-03-25 03:00:00,2,11,-4.41,33,3,1,3,0,10.8,0.0,700.5153922697509
2024-03-25 04:00:00,2,9,-3.95,39,4,1,3,0,9.8,0.0,720.9000143472379
2024-03-25 05:00:00,2,9,-2.85,42,5,1,3,0,6.7,0.0,736.5308732302428
2024-03-25 06:00:00,2,9,-2.81,42,6,1,3,0,7.2,0.0,792.2153580813301
2024-03-25 07:00:00,2,8,-1.15,51,7,1,3,0,8.8,0.0,837.0172278461202
2024-03-25 08:00:00,2,7,-1.75,53,8,1,3,0,8.8,0.0,863.8271193661822
2024-03-25 09:00:00,2,7,-1.7100000000000002,53,9,1,3,0,8.8,0.0,858.2923039067214
2024-03-25 10:00:00,2,7,-1.15,57,10,1,3,0,5.7,0.0,846.477987210705
2024-03-25 11:00:00,2,7,-1.15,55,11,1,3,0,2.6,0.0,820.0135896017209
2024-03-25 12:00:00,2,7,-1.11,55,12,1,3,0,4.6,0.0,817.8580085127301
2024-03-25 13:00:00,2,6,0.05,67,13,1,3,0,9.8,0.0,833.1995057207102
2024-03-25 14:00:00,2,7,-1.15,57,14,1,3,0,9.3,0.0,827.6930396140508
2024-03-25 15:00:00,2,7,-1.11,57,15,1,3,0,9.8,0.0,830.4278026898025
2024-03-25 16:00:00,2,11,-1.75,42,16,1,3,0,7.7,0.0,825.5694292795897
2024-03-25 17:00:00,2,12,-2.25,38,17,1,3,0,9.3,0.0,825.197599797054
2024-03-25 18:00:00,2,12,-2.21,38,18,1,3,0,9.3,0.0,864.3648830150194
2024-03-25 19:00:00,2,12,-2.85,35,19,1,3,0,10.3,0.0,925.7277288349637
2024-03-25 20:00:00,2,14,-5.65,25,20,1,3,0,12.4,0.0,935.7093631770924
2024-03-25 21:00:00,2,14,-5.61,25,21,1,3,0,12.4,0.0,925.2654768666605
2024-03-25 22:00:00,2,15,-6.15,23,22,1,3,0,11.3,0.0,871.1136934872466
2024-03-25 23:00:00,2,14,-3.35,30,23,1,3,0,9.3,0.0,826.9755780958599
2024-03-26 00:00:00,2,14,-3.31,30,0,2,3,0,13.4,0.0,757.273964661947
2024-03-26 01:00:00,2,12,-5.05,30,1,2,3,0,15.4,0.0,736.1823854685927
2024-03-26 02:00:00,2,11,-3.95,34,2,2,3,0,11.8,0.0,724.0412047870345
2024-03-26 03:00:00,2,11,-3.91,35,3,2,3,0,11.8,0.0,720.3089811488561
2024-03-26 04:00:00,2,9,-0.65,51,4,2,3,0,7.2,0.0,727.5426254823665
2024-03-26 05:00:00,2,8,-0.65,55,5,2,3,0,6.2,0.0,763.5319258945988
2024-03-26 06:00:00,2,8,-0.61,55,6,2,3,0,6.2,0.0,812.7557461475913
2024-03-26 07:00:00,2,7,-1.15,55,7,2,3,0,4.6,0.0,856.3508938526086
2024-03-26 08:00:00,2,7,-1.15,55,8,2,3,0,1.5,0.0,850.7420155120114
2024-03-26 09:00:00,2,7,-1.11,55,9,2,3,0,2.6,0.0,847.586963215348
2024-03-26 10:00:00,2,7,-1.15,55,10,2,3,0,4.1,0.0,850.8963473083909
2024-03-26 11:00:00,2,6,-1.15,60,11,2,3,0,2.1,0.0,827.188527410052
2024-03-26 12:00:00,2,6,-1.15,62,12,2,3,0,6.2,0.0,835.5170312711239
2024-03-26 13:00:00,2,7,-0.65,57,13,2,3,0,5.7,0.0,824.5584724388623
2024-03-26 14:00:00,2,9,0.05,54,14,2,3,0,7.2,0.0,826.6663717974667
2024-03-26 15:00:00,2,10,-0.65,47,15,2,3,0,8.2,0.0,826.9481192302623
2024-03-26 16:00:00,2,11,-0.65,44,16,2,3,0,7.2,0.0,826.3968321193272
2024-03-26 17:00:00,2,13,-1.75,36,17,2,3,0,9.3,0.0,828.4426052481451
2024-03-26 18:00:00,2,13,-2.81,33,18,2,3,0,8.8,0.0,863.3733187484472
2024-03-26 19:00:00,2,14,-4.45,28,19,2,3,0,5.7,0.0,908.6451647273989
2024-03-26 20:00:00,2,15,-4.45,26,20,2,3,0,6.2,0.0,917.3464711700408
2024-03-26 21:00:00,2,13,-1.75,36,21,2,3,0,17.0,0.0,936.152412588414
2024-03-26 22:00:00,2,11,1.15,50,22,2,3,0,9.8,0.0,895.744912158508
2024-03-26 23:00:00,2,12,-2.85,35,23,2,3,0,7.2,0.0,835.5384129990462
2024-03-27 00:00:00,2,12,-2.25,36,0,3,3,0,9.8,0.0,781.8707400730414
2024-03-27 01:00:00,2,12,-2.25,38,1,3,3,0,9.8,0.0,728.7288279534887
2024-03-27 02:00:00,2,11,-1.75,41,2,3,3,0,2.6,0.0,706.4941766636721
2024-03-27 03:00:00,2,11,-2.85,37,3,3,3,0,1.5,0.0,698.4716053276724
2024-03-27 04:00:00,2,9,-1.75,47,4,3,3,0,5.1,0.0,724.4485698439153
2024-03-27 05:00:00,2,8,-0.65,53,5,3,3,0,5.7,0.0,763.0130561987761
2024-03-27 06:00:00,2,8,-0.61,53,6,3,3,0,8.2,0.0,819.0403489327061
2024-03-27 07:00:00,2,8,-1.15,53,7,3,3,0,9.3,0.0,856.7815142044119
2024-03-27 08:00:00,2,7,-1.15,55,8,3,3,0,10.3,0.0,882.299292019308
2024-03-27 09:00:00,2,7,-1.11,55,9,3,3,0,10.3,0.0,875.0387373772874
2024-03-27 10:00:00,2,7,-1.15,55,10,3,3,0,3.1,0.0,843.7380415745438
2024-03-27 11:00:00,2,6,-0.65,64,11,3,3,0,4.1,0.0,839.7106428990137
2024-03-27 12:00:00,2,6,-0.61,64,12,3,3,0,4.1,0.3,834.1591654339818
2024-03-27 13:00:00,2,7,-0.65,57,13,3,3,0,0.0,0.0,815.6450299004912
2024-03-27 14:00:00,2,10,-1.75,44,14,3,3,0,6.7,0.0,822.205078407043
2024-03-27 15:00:00,2,10,-1.7100000000000002,44,15,3,3,0,6.7,0.0,827.31362627934
2024-03-27 16:00:00,2,13,-3.35,31,16,3,3,0,7.7,0.0,831.0665022972868
2024-03-27 17:00:00,2,15,-6.15,23,17,3,3,0,9.3,0.0,837.0995252718468
2024-03-27 18:00:00,2,17,-7.25,19,18,3,3,0,6.2,0.0,861.3402599506504
2024-03-27 19:00:00,2,17,-7.85,17,19,3,3,0,6.2,0.0,889.7812393336347
2024-03-27 20:00:00,2,18,-8.35,15,20,3,3,0,4.1,0.0,900.2521058783341
2024-03-27 21:00:00,2,19,-9.45,13,21,3,3,0,7.2,0.0,881.7925845035826
2024-03-27 22:00:00,2,19,-10.05,13,22,3,3,0,6.2,0.0,844.3762673594047
2024-03-27 23:00:00,2,20,-11.75,11,23,3,3,0,5.1,0.0,789.8675416525064
2024-03-28 00:00:00,2,19,-11.15,12,0,4,3,0,2.6,0.0,721.8937230653444
2024-03-28 01:00:00,2,17,-10.05,15,1,4,3,0,4.1,0.0,681.1995504600654
2024-03-28 02:00:00,2,17,-6.75,19,2,4,3,0,5.7,0.0,671.1852429738564
2024-03-28 03:00:00,2,14,-6.75,22,3,4,3,0,2.6,0.0,677.9787217420792
2024-03-28 04:00:00,2,14,-6.75,23,4,4,3,0,2.6,0.0,681.5159944990071
2024-03-28 05:00:00,2,12,-6.15,27,5,4,3,0,3.6,0.0,727.2648468455307
2024-03-28 06:00:00,2,11,-6.15,29,6,4,3,0,1.5,0.0,774.9328796181646
2024-03-28 07:00:00,2,9,-7.25,31,7,4,3,0,4.6,0.0,836.854979707065
2024-03-28 08:00:00,2,8,-7.25,32,8,4,3,0,0.0,0.0,845.414634988419
2024-03-28 09:00:00,2,9,-5.65,34,9,4,3,0,0.0,0.0,837.5255032959988
2024-03-28 10:00:00,2,8,-6.15,35,10,4,3,0,2.1,0.0,835.9640816903275
2024-03-28 11:00:00,2,7,-7.25,35,11,4,3,0,2.1,0.0,824.107128352771
2024-03-28 12:00:00,2,8,-7.25,33,12,4,3,0,0.0,0.0,820.2295268611756
2024-03-28 13:00:00,2,8,-7.25,33,13,4,3,0,0.0,0.0,816.6728324637731
2024-03-28 14:00:00,2,11,-6.75,28,14,4,3,0,2.6,0.0,829.1829936166882
2024-03-28 15:00:00,2,13,-6.75,24,15,4,3,0,2.6,0.0,851.2448337418334
2024-03-28 16:00:00,2,17,-7.25,19,16,4,3,0,4.1,0.0,862.6478228403115
2024-03-28 17:00:00,2,19,-6.75,17,17,4,3,0,3.1,0.0,890.9441298728705
2024-03-28 18:00:00,2,21,-7.25,15,18,4,3,0,3.6,0.0,897.3012225640398
2024-03-28 19:00:00,2,23,-7.25,12,19,4,3,0,6.2,0.0,907.9497329233386
2024-03-28 20:00:00,2,25,-7.85,11,20,4,3,0,5.1,0.0,927.9927220653951
2024-03-28 21:00:00,2,27,-10.65,8,21,4,3,0,4.6,0.0,919.07014027053
2024-03-28 22:00:00,2,27,-11.75,7,22,4,3,0,3.1,0.0,865.7852725284755
2024-03-28 23:00:00,2,26,-12.85,7,23,4,3,0,5.1,0.0,794.2495002764792
2024-03-29 00:00:00,2,25,-12.25,8,0,5,3,1,4.1,0.0,719.8276231738596
2024-03-29 01:00:00,2,23,-11.75,9,1,5,3,1,0.0,0.0,695.5874173594511
2024-03-29 02:00:00,2,21,-11.15,11,2,5,3,1,1.5,0.0,670.9215219531798
2024-03-29 03:00:00,2,20,-8.35,14,3,5,3,1,2.6,0.0,656.1015207356425
2024-03-29 04:00:00,2,19,-8.95,14,4,5,3,1,2.6,0.0,659.0744851909376
2024-03-29 05:00:00,2,19,-7.85,15,5,5,3,1,4.1,0.0,668.3807175612671
2024-03-29 06:00:00,2,19,-9.45,14,6,5,3,1,3.1,0.0,689.0152085250721
2024-03-29 07:00:00,2,21,-8.95,13,7,5,3,1,4.6,0.0,717.0167945771561
2024-03-29 08:00:00,2,21,-8.35,13,8,5,3,1,5.1,0.0,750.0243161933668
2024-03-29 09:00:00,2,21,-8.35,13,9,5,3,1,6.7,0.0,761.8970019243593
2024-03-29 10:00:00,2,20,-7.85,14,10,5,3,1,7.7,0.0,779.7118490318062
2024-03-29 11:00:00,2,18,-7.85,16,11,5,3,1,5.7,0.0,788.0253737958858
2024-03-29 12:00:00,2,18,-7.85,16,12,5,3,1,6.7,0.0,807.3660548463338
2024-03-29 13:00:00,2,19,-7.85,15,13,5,3,1,7.2,0.0,840.5742671003122
2024-03-29 14:00:00,2,20,-7.85,14,14,5,3,1,7.7,0.0,857.4340624051654
2024-03-29 15:00:00,2,21,-8.35,13,15,5,3,1,8.8,0.0,874.3818496724723
2024-03-29 16:00:00,2,22,-8.95,12,16,5,3,1,9.8,0.0,860.1303384815265
2024-03-29 17:00:00,2,24,-8.35,11,17,5,3,1,6.7,0.0,894.4882966831449
2024-03-29 18:00:00,2,26,-7.85,10,18,5,3,1,7.7,0.0,921.403251057548
2024-03-29 19:00:00,2,27,-8.35,9,19,5,3,1,8.2,0.0,900.6201123323036
2024-03-29 20:00:00,2,28,-8.95,8,20,5,3,1,7.7,0.0,896.2121814569057
2024-03-29 21:00:00,2,28,-9.45,8,21,5,3,1,11.3,0.0,866.6105856392967
2024-03-29 22:00:00,2,28,-10.65,7,22,5,3,1,9.8,0.0,824.1795646250677
2024-03-29 23:00:00,2,28,-10.05,7,23,5,3,1,9.8,0.0,785.3201523377388
2024-03-30 00:00:00,2,27,-10.05,8,0,6,3,0,8.2,0.0,734.7502514948839
2024-03-30 01:00:00,2,25,-9.45,9,1,6,3,0,8.8,0.0,700.8569061618259
2024-03-30 02:00:00,2,24,-8.35,11,2,6,3,0,7.7,0.0,672.6285334582817
2024-03-30 03:00:00,2,24,-7.85,11,3,6,3,0,7.2,0.0,657.9198501020105
2024-03-30 04:00:00,2,23,-7.25,12,4,6,3,0,7.2,0.0,659.5509153712642
2024-03-30 05:00:00,2,23,-7.85,12,5,6,3,0,9.8,0.0,665.9968322349455
2024-03-30 06:00:00,2,23,-8.95,11,6,6,3,0,10.3,0.0,677.9207032870465
2024-03-30 07:00:00,2,22,-8.95,12,7,6,3,0,11.8,0.0,702.6599631864499
2024-03-30 08:00:00,2,22,-8.95,12,8,6,3,0,6.7,0.0,738.5785929861368
2024-03-30 09:00:00,2,19,-8.35,15,9,6,3,0,5.1,0.0,736.7815151012983
2024-03-30 10:00:00,2,18,-7.85,16,10,6,3,0,3.6,0.0,765.2253070090619
2024-03-30 11:00:00,2,18,-7.25,17,11,6,3,0,5.1,0.0,776.947159178023
2024-03-30 12:00:00,2,16,-7.25,20,12,6,3,0,1.5,0.0,790.4114764939711
2024-03-30 13:00:00,2,18,-6.75,18,13,6,3,0,3.6,0.0,823.5896578058719
2024-03-30 14:00:00,2,19,-6.15,18,14,6,3,0,3.1,0.0,854.7141293156637
2024-03-30 15:00:00,2,22,-5.65,15,15,6,3,0,3.6,0.0,933.9235148014528
2024-03-30 16:00:00,2,23,-6.15,13,16,6,3,0,5.1,0.0,887.3261662904891
2024-03-30 17:00:00,2,22,-6.75,14,17,6,3,0,3.1,0.0,852.3822074282857
2024-03-30 18:00:00,2,24,-9.45,10,18,6,3,0,4.6,0.0,883.6104624685937
2024-03-30 19:00:00,2,24,-11.75,8,19,6,3,0,6.2,0.0,863.7974522945772
2024-03-30 20:00:00,2,24,-13.35,7,20,6,3,0,6.7,0.0,856.3619487429835
2024-03-30 21:00:00,2,24,-11.75,8,21,6,3,0,5.1,0.0,840.0322595941155
2024-03-30 22:00:00,2,24,-12.25,8,22,6,3,0,3.6,0.0,797.8109825730523
2024-03-30 23:00:00,2,24,-12.25,8,23,6,3,0,2.6,0.0,758.3651966503767
2024-03-31 00:00:00,2,23,-12.25,8,0,7,3,1,3.1,0.0,699.8830273369074
2024-03-31 01:00:00,2,22,-11.75,10,1,7,3,1,2.1,0.0,677.7541624968899
2024-03-31 02:00:00,2,20,-10.05,12,2,7,3,1,2.6,0.0,648.7127908151123
2024-03-31 03:00:00,2,20,-8.35,14,3,7,3,1,2.6,0.0,626.090460096977
2024-03-31 04:00:00,2,21,-9.45,12,4,7,3,1,0.0,0.0,632.7992052511906
2024-03-31 05:00:00,2,17,-9.45,15,5,7,3,1,1.5,0.0,637.0557192427497
2024-03-31 06:00:00,2,18,-8.95,15,6,7,3,1,0.0,0.0,638.6553809300323
2024-03-31 07:00:00,2,17,-8.35,17,7,7,3,1,0.0,0.0,652.1333252379488
2024-03-31 08:00:00,2,16,-8.35,18,8,7,3,1,0.0,0.0,670.9314482231298
2024-03-31 09:00:00,2,16,-8.95,18,9,7,3,1,2.6,0.0,690.7088728823646
2024-03-31 10:00:00,2,14,-9.45,19,10,7,3,1,2.6,0.0,706.5742888034956
2024-03-31 11:00:00,2,15,-8.95,18,11,7,3,1,0.0,0.0,745.3755250438205
2024-03-31 12:00:00,2,14,-8.35,20,12,7,3,1,0.0,0.0,752.6198939368549
2024-03-31 13:00:00,2,13,-8.35,21,13,7,3,1,1.5,0.0,743.6365143164187
2024-03-31 14:00:00,2,17,-8.35,17,14,7,3,1,1.5,0.0,801.3732335352543
2024-03-31 15:00:00,2,18,-8.35,15,15,7,3,1,0.0,0.0,851.2836182287581
2024-03-31 16:00:00,2,21,-4.45,18,16,7,3,1,1.5,0.0,862.8784087679339
2024-03-31 17:00:00,2,21,-1.75,21,17,7,3,1,2.6,0.0,839.0882214490873
2024-03-31 18:00:00,2,21,-1.15,22,18,7,3,1,4.6,0.0,829.7568500229252
2024-03-31 19:00:00,2,23,-1.75,19,19,7,3,1,6.7,0.0,854.1685596156567
2024-03-31 20:00:00,2,23,-2.25,19,20,7,3,1,6.2,0.0,848.2564192945829
2024-03-31 21:00:00,2,22,-2.85,18,21,7,3,1,4.6,0.0,821.075764821082
2024-03-31 22:00:00,2,21,-0.65,24,22,7,3,1,6.7,0.0,782.3609568976797
2024-03-31 23:00:00,2,21,-0.65,24,23,7,3,1,3.6,0.0,749.9672242608037
2024-04-01 00:00:00,2,21,0.05,25,0,1,4,0,0.0,0.0,678.5870801847805
2024-04-01 01:00:00,2,21,1.15,27,1,1,4,0,7.2,0.0,650.8211062237104
2024-04-01 02:00:00,2,19,1.15,30,2,1,4,0,6.7,0.0,643.8797075973945
2024-04-01 03:00:00,2,18,1.15,33,3,1,4,0,5.7,0.0,647.8083053500999
2024-04-01 04:00:00,2,17,1.75,36,4,1,4,0,4.6,0.0,653.5677393131394
2024-04-01 05:00:00,2,16,2.25,39,5,1,4,0,7.7,0.0,681.9729356568612
2024-04-01 06:00:00,2,17,2.25,38,6,1,4,0,6.7,0.0,738.7073620396927
2024-04-01 07:00:00,2,16,2.85,41,7,1,4,0,8.8,0.0,784.9492780372723
2024-04-01 08:00:00,2,15,2.85,44,8,1,4,0,5.7,0.0,814.3757361493765
2024-04-01 09:00:00,2,14,2.85,46,9,1,4,0,3.6,0.0,826.0786492764973
2024-04-01 10:00:00,2,14,3.35,49,10,1,4,0,4.6,0.0,841.8501955589963
2024-04-01 11:00:00,2,12,2.85,53,11,1,4,0,2.1,0.0,852.5386846274225
