DATE,Demand (MW),Season,TMP,DEW,HUMIDITY,Hour Number,Weekday,Month,Public Holiday,Wind Speed,Rainfall/Snowfall,Demand_lag24,Demand_roll24,Predicted Demand
2024-05-31 00:00:00,893.5210778465736,2,35,-15.01,3,0,5,5,0,3.6,0.0,895.7228834502407,1163.3278172971434,893.5210778465736
2024-05-31 01:00:00,862.3475223795472,2,33,-15.65,4,1,5,5,0,3.6,0.0,857.8355856091505,1164.8793604379007,862.3475223795472
2024-05-31 02:00:00,821.818796685998,2,32,-13.95,4,2,5,5,0,4.1,0.0,819.7605085571125,1166.7309697345283,821.818796685998
2024-05-31 03:00:00,805.311412097315,2,32,-13.91,4,3,5,5,0,5.7,0.0,805.1898103284838,1167.4539691413768,805.311412097315
2024-05-31 04:00:00,808.3901199722038,2,31,-15.05,4,4,5,5,0,3.1,0.0,816.0330873539675,1166.9878093476093,808.3901199722038
2024-05-31 05:00:00,770.3940230995283,2,27,-12.25,7,5,5,5,0,1.5,0.0,849.2330345407597,1165.2120304533244,770.3940230995283
2024-05-31 06:00:00,810.7280940557968,2,27,-12.21,7,6,5,5,0,3.6,0.0,857.7122640282313,1161.4155851955545,810.7280940557968
2024-05-31 07:00:00,865.5244617246482,2,28,-12.85,6,7,5,5,0,1.5,0.0,875.9880604986915,1158.5781953502114,865.5244617246482
2024-05-31 08:00:00,901.1549552752573,2,28,-12.25,6,8,5,5,0,5.7,0.0,916.1255714979859,1156.3781470991967,901.1549552752573
2024-05-31 09:00:00,1043.5039273228351,2,28,-12.21,6,9,5,5,0,5.7,0.0,1055.5005597476566,1149.667468643875,1043.5039273228351
2024-05-31 10:00:00,1067.3639550356322,2,24,-10.65,9,10,5,5,0,4.6,0.0,1074.7329714199873,1148.3096841179117,1067.3639550356322
2024-05-31 11:00:00,1150.342423316684,2,23,-11.15,9,11,5,5,0,4.6,0.0,1184.5996284895448,1143.2124809242634,1150.342423316684
2024-05-31 12:00:00,1241.4089499890167,2,23,-11.11,9,12,5,5,0,4.6,0.0,1278.867328977211,1137.6244415477188,1241.4089499890167
2024-05-31 13:00:00,1372.6694445962469,2,26,-10.05,8,13,5,5,0,3.6,0.0,1410.1647378583552,1130.2872333794867,1372.6694445962469
2024-05-31 14:00:00,1387.4772116710276,2,26,-11.75,8,14,5,5,0,2.1,0.0,1526.1712609820613,1123.6132413627122,1387.4772116710276
2024-05-31 15:00:00,1475.5382779297533,2,26,-11.71,8,15,5,5,0,2.1,0.0,1614.3107381821535,1113.750914123098,1475.5382779297533
2024-05-31 16:00:00,1513.3483078047457,2,30,-1.15,13,16,5,5,0,4.1,0.0,1595.1132473699624,1108.5520024083064,1513.3483078047457
2024-05-31 17:00:00,1447.6837509647696,2,30,-1.15,13,17,5,5,0,1.5,0.0,1527.0324210741308,1107.9570409618113,1447.6837509647696
2024-05-31 18:00:00,1526.2779763260762,2,33,-1.15,11,18,5,5,0,4.1,0.0,1509.2531343365733,1105.2801112499938,1526.2779763260762
2024-05-31 19:00:00,1397.7957157663143,2,35,-8.95,6,19,5,5,0,4.1,0.0,1389.3928740819713,1111.23163743452,1397.7957157663143
2024-05-31 20:00:00,1338.3912956159602,2,35,-11.15,5,20,5,5,0,4.1,0.0,1357.8635777787722,1112.967817347022,1338.3912956159602
2024-05-31 21:00:00,1271.0512246265348,2,35,-11.11,5,21,5,5,0,4.1,0.0,1281.0291206373477,1115.4618249547875,1271.0512246265348
2024-05-31 22:00:00,1172.7265547483821,2,37,-12.85,4,22,5,5,0,3.6,0.0,1138.154463644849,1121.2399449974696,1172.7265547483821
2024-05-31 23:00:00,1042.844792026958,2,37,-13.35,4,23,5,5,0,6.7,0.0,1016.4758108393361,1128.0334556022106,1042.844792026958
2024-06-01 00:00:00,960.3412467455898,3,37,-13.31,4,0,6,6,0,6.7,0.0,893.5210778465736,1134.525791001358,960.3412467455898
2024-06-01 01:00:00,875.3616819200715,3,34,-14.45,4,1,6,6,0,3.1,0.0,862.3475223795472,1138.786387712925,875.3616819200715
2024-06-01 02:00:00,845.3985268108171,3,32,-12.85,5,2,6,6,0,1.5,0.0,821.818796685998,1141.1143392448412,845.3985268108171
2024-06-01 03:00:00,816.9431219486726,3,32,-12.81,5,3,6,6,0,1.5,0.0,805.311412097315,1142.857257275863,816.9431219486726
2024-06-01 04:00:00,778.1249388732033,3,28,-8.95,8,4,6,6,0,2.6,0.0,808.3901199722038,1143.2291269270138,778.1249388732033
2024-06-01 05:00:00,801.6991443964303,3,29,-8.35,8,5,6,6,0,2.1,0.0,770.3940230995283,1143.5652536997823,801.6991443964303
2024-06-01 06:00:00,801.1713528553611,3,29,-8.309999999999999,8,6,6,6,0,2.1,0.0,810.7280940557968,1143.1726906711142,801.1713528553611
2024-06-01 07:00:00,777.7177160065297,3,23,-12.25,9,7,6,6,0,0.0,0.0,865.5244617246482,1140.3747294159277,777.7177160065297
2024-06-01 08:00:00,864.0530427361763,3,23,-10.05,10,8,6,6,0,4.6,0.0,901.1549552752573,1135.0078929259832,864.0530427361763
2024-06-01 09:00:00,910.9254757160354,3,23,-10.01,10,9,6,6,0,4.6,0.0,1043.5039273228351,1127.2056805526502,910.9254757160354
2024-06-01 10:00:00,1069.2164761132792,3,24,-3.95,15,10,6,6,0,6.2,0.0,1067.3639550356322,1120.4040075387547,1069.2164761132792
2024-06-01 11:00:00,1270.544923636097,3,23,15.65,64,11,6,6,0,4.1,0.0,1150.342423316684,1116.8767924429544,1270.544923636097
2024-06-01 12:00:00,1349.1344603517214,3,23,15.61,64,12,6,6,0,4.1,0.0,1241.4089499890167,1118.1435739058709,1349.1344603517214
2024-06-01 13:00:00,1361.5929361145104,3,23,15.61,64,13,6,6,0,3.1,0.0,1372.6694445962469,1117.1203137213265,1361.5929361145104
2024-06-01 14:00:00,1344.2909202029289,3,23,15.61,64,14,6,6,0,4.1,0.0,1387.4772116710276,1115.9949104362604,1344.2909202029289
2024-06-01 15:00:00,1374.8741112823327,3,23,15.61,64,15,6,6,0,4.6,0.0,1475.5382779297533,1110.2885035785723,1374.8741112823327
2024-06-01 16:00:00,1230.492502467376,3,23,15.61,64,16,6,6,0,4.1,0.0,1513.3483078047457,1104.2678863384674,1230.492502467376
2024-06-01 17:00:00,1586.2207584303296,3,32,11.75,29,17,6,6,0,4.1,0.0,1447.6837509647696,1094.8247885777112,1586.2207584303296
2024-06-01 18:00:00,1529.89062622622,3,32,11.71,29,18,6,6,0,4.1,0.0,1526.2779763260762,1097.4309964952874,1529.89062622622
2024-06-01 19:00:00,1483.9933424837625,3,35,0.65,11,19,6,6,0,2.1,0.0,1397.7957157663143,1103.174253471805,1483.9933424837625
2024-06-01 20:00:00,1392.4870485631798,3,36,-6.15,7,20,6,6,0,2.1,0.0,1338.3912956159602,1109.504777248666,1392.4870485631798
2024-06-01 21:00:00,1318.4128773426257,3,36,-6.11,7,21,6,6,0,2.6,0.0,1271.0512246265348,1114.784595680694,1318.4128773426257
2024-06-01 22:00:00,1168.5861985684992,3,37,-11.75,4,22,6,6,0,1.5,0.0,1172.7265547483821,1121.1187836195743,1168.5861985684992
2024-06-01 23:00:00,1045.6002191855625,3,37,-13.35,3,23,6,6,0,4.6,0.0,1042.844792026958,1126.5858012952935,1045.6002191855625
2024-06-02 00:00:00,944.8505197953112,3,37,-13.31,3,0,7,6,0,7.2,0.0,960.3412467455898,1130.2927131405097,944.8505197953112
2024-06-02 01:00:00,955.344604499196,3,37,-13.31,3,1,7,6,0,3.1,0.0,875.3616819200715,1133.3139669611724,955.344604499196
2024-06-02 02:00:00,842.0162595335839,3,33,-13.35,4,2,7,6,0,2.1,0.0,845.3985268108171,1138.094231208493,842.0162595335839
2024-06-02 03:00:00,789.5698338131727,3,33,-13.31,4,3,7,6,0,7.7,0.0,816.9431219486726,1139.1843676252283,789.5698338131727
2024-06-02 04:00:00,803.8850547023823,3,27,11.16,37,4,7,6,0,6.2,0.0,778.1249388732033,1139.6819717530532,803.8850547023823
2024-06-02 05:00:00,778.3392716092563,3,26,10.06,36,5,7,6,0,1.5,0.0,801.6991443964303,1139.7770113315728,778.3392716092563
2024-06-02 06:00:00,784.3988237560478,3,26,10.02,36,6,7,6,0,2.1,0.0,801.1713528553611,1138.7843121469593,784.3988237560478
2024-06-02 07:00:00,808.1649665916455,3,24,9.46,40,7,7,6,0,1.5,0.0,777.7177160065297,1139.0747950925909,808.1649665916455
2024-06-02 08:00:00,850.2025024758252,3,23,9.46,43,8,7,6,0,2.6,0.0,864.0530427361763,1136.6448787384807,850.2025024758252
2024-06-02 09:00:00,912.0956291909697,3,23,9.42,43,9,7,6,0,3.6,0.0,910.9254757160354,1134.0047494671674,912.0956291909697
2024-06-02 10:00:00,1026.9781297007405,3,22,9.45,45,10,7,6,0,4.1,0.0,1069.2164761132792,1127.173408296632,1026.9781297007405
2024-06-02 11:00:00,1118.7733574321571,3,21,9.45,47,11,7,6,0,3.6,0.0,1270.544923636097,1116.5835476907469,1118.7733574321571
2024-06-02 12:00:00,1198.3500443363369,3,21,9.41,47,12,7,6,0,3.6,0.0,1349.1344603517214,1106.5678475638094,1198.3500443363369
2024-06-02 13:00:00,1313.2044171722648,3,24,6.75,32,13,7,6,0,3.6,0.0,1361.5929361145104,1099.4703305299759,1313.2044171722648
2024-06-02 14:00:00,1433.911745688226,3,29,-4.45,11,14,7,6,0,6.7,0.0,1344.2909202029289,1098.1187434416859,1433.911745688226
2024-06-02 15:00:00,1485.6183816922899,3,29,-4.41,11,15,7,6,0,6.7,0.0,1374.8741112823327,1100.6855971115074,1485.6183816922899
2024-06-02 16:00:00,1578.7316069998242,3,33,-7.85,7,16,7,6,0,5.1,0.0,1230.492502467376,1111.7780266430254,1578.7316069998242
2024-06-02 17:00:00,1487.186082561163,3,33,-8.35,6,17,7,6,0,5.1,0.0,1586.2207584303296,1111.4524113634384,1487.186082561163
2024-06-02 18:00:00,1426.6699984001045,3,33,-8.309999999999999,6,18,7,6,0,8.2,0.0,1529.89062622622,1109.5956920736533,1426.6699984001045
2024-06-02 19:00:00,1381.3065468472055,3,35,-10.05,5,19,7,6,0,4.6,0.0,1483.9933424837625,1107.1033727656682,1381.3065468472055
2024-06-02 20:00:00,1304.2204689336654,3,36,-10.65,5,20,7,6,0,7.7,0.0,1392.4870485631798,1106.6172639954082,1304.2204689336654
2024-06-02 21:00:00,1248.1754127714419,3,36,-10.61,5,21,7,6,0,8.8,0.0,1318.4128773426257,1106.000202760236,1248.1754127714419
2024-06-02 22:00:00,1133.7661726268348,3,36,-9.45,5,22,7,6,0,8.8,0.0,1168.5861985684992,1109.4606033777552,1133.7661726268348
2024-06-02 23:00:00,991.7932201199154,3,36,-12.85,4,23,7,6,0,7.7,0.0,1045.6002191855625,1113.2939057012888,991.7932201199154
2024-06-03 00:00:00,915.2355256104133,3,36,-12.81,4,0,1,6,0,7.7,0.0,944.8505197953112,1115.3348926719239,915.2355256104133
2024-06-03 01:00:00,853.9593973243907,3,34,-15.05,3,1,1,6,0,7.7,0.0,955.344604499196,1113.5910196767595,853.9593973243907
2024-06-03 02:00:00,817.705474987494,3,33,-15.05,4,2,1,6,0,6.2,0.0,842.0162595335839,1114.1102865372293,817.705474987494
2024-06-03 03:00:00,799.6072384647862,3,33,-15.01,4,3,1,6,0,6.2,0.0,789.5698338131727,1115.333575283939,799.6072384647862
2024-06-03 04:00:00,788.2050720673733,3,30,-13.35,5,4,1,6,0,2.1,0.0,803.8850547023823,1115.1475832736087,788.2050720673733
2024-06-03 05:00:00,834.2491754758349,3,31,-13.95,5,5,1,6,0,6.2,0.0,778.3392716092563,1115.5765311196137,834.2491754758349
2024-06-03 06:00:00,856.6527232470381,3,31,-13.91,5,6,1,6,0,6.2,0.0,784.3988237560478,1117.7439377161263,856.6527232470381
2024-06-03 07:00:00,898.6218036898231,3,28,-16.15,5,7,1,6,0,3.6,0.0,808.1649665916455,1119.8521010489694,898.6218036898231
2024-06-03 08:00:00,981.0858339305959,3,27,-15.65,5,8,1,6,0,4.6,0.0,850.2025024758252,1121.9572880582737,981.0858339305959
2024-06-03 09:00:00,1049.6511764680868,3,27,-15.61,5,9,1,6,0,6.2,0.0,912.0956291909697,1124.9568621773878,1049.6511764680868
2024-06-03 10:00:00,1196.2628145399522,3,26,-12.85,7,10,1,6,0,3.1,0.0,1026.9781297007405,1125.9426468194463,1196.2628145399522
2024-06-03 11:00:00,1381.7821071653586,3,27,-11.15,7,11,1,6,0,3.1,0.0,1118.7733574321571,1129.31175365022,1381.7821071653586
2024-06-03 12:00:00,1512.9965665116993,3,27,-11.11,7,12,1,6,0,3.1,0.0,1198.3500443363369,1137.2870607297427,1512.9965665116993
2024-06-03 13:00:00,1573.7089041494726,3,27,-9.45,8,13,1,6,0,0.0,0.0,1313.2044171722648,1145.9736759184138,1573.7089041494726
2024-06-03 14:00:00,1668.4124605634288,3,30,-8.95,7,14,1,6,0,2.6,0.0,1433.911745688226,1152.0518132428158,1668.4124605634288
2024-06-03 15:00:00,1754.5987550329758,3,30,-8.91,7,15,1,6,0,4.1,0.0,1485.6183816922899,1159.9993818893872,1754.5987550329758
2024-06-03 16:00:00,1663.8070511163307,3,32,-8.35,7,16,1,6,0,5.1,0.0,1578.7316069998242,1167.645779629959,1663.8070511163307
2024-06-03 17:00:00,1636.0299082516028,3,33,-8.35,7,17,1,6,0,4.1,0.0,1487.186082561163,1175.3249521758357,1636.0299082516028
2024-06-03 18:00:00,1574.4270901929383,3,33,-8.309999999999999,7,18,1,6,0,4.6,0.0,1426.6699984001045,1184.4275569519878,1574.4270901929383
2024-06-03 19:00:00,1450.0671576494442,3,36,-11.15,4,19,1,6,0,6.7,0.0,1381.3065468472055,1192.8241023148457,1450.0671576494442
2024-06-03 20:00:00,1416.4585656999734,3,36,-10.05,5,20,1,6,0,6.7,0.0,1304.2204689336654,1199.1652626937926,1416.4585656999734
2024-06-03 21:00:00,1350.1250409915567,3,37,-11.15,4,21,1,6,0,8.8,0.0,1248.1754127714419,1206.4819215167722,1350.1250409915567
2024-06-03 22:00:00,1212.0367884272648,3,37,-11.75,4,22,1,6,0,10.3,0.0,1133.7661726268348,1215.8888288369776,1212.0367884272648
2024-06-03 23:00:00,1106.6949068629208,3,37,-12.25,4,23,1,6,0,8.8,0.0,991.7932201199154,1225.4646361546884,1106.6949068629208
2024-06-04 00:00:00,973.4185410944642,3,37,-12.21,4,0,2,6,0,8.8,0.0,915.2355256104133,1233.7889570787106,973.4185410944642
2024-06-04 01:00:00,878.0256815493966,3,34,-12.25,4,1,2,6,0,5.1,0.0,853.9593973243907,1238.9828328948006,878.0256815493966
2024-06-04 02:00:00,883.3357617890682,3,33,-10.65,5,2,2,6,0,7.2,0.0,817.705474987494,1241.605450571405,883.3357617890682
2024-06-04 03:00:00,854.7000342553489,3,33,-10.61,5,3,2,6,0,7.7,0.0,799.6072384647862,1245.2458211507217,854.7000342553489
2024-06-04 04:00:00,857.9610076843485,3,32,-12.85,5,4,2,6,0,12.4,0.0,788.2050720673733,1248.1369064632424,857.9610076843485
2024-06-04 05:00:00,867.7877369786852,3,31,-11.75,6,5,2,6,0,8.2,0.0,834.2491754758349,1249.1678556896995,867.7877369786852
2024-06-04 06:00:00,883.7058254098323,3,31,-11.71,6,6,2,6,0,8.2,0.0,856.6527232470381,1249.6519867215102,883.7058254098323
2024-06-04 07:00:00,952.9888295803601,3,30,-10.65,6,7,2,6,0,7.7,0.0,898.6218036898231,1249.003465926728,952.9888295803601
2024-06-04 08:00:00,1022.8532336594782,3,28,-10.05,7,8,2,6,0,5.1,0.0,981.0858339305959,1247.7818570419352,1022.8532336594782
2024-06-04 09:00:00,1100.4570933119398,3,28,-10.01,7,9,2,6,0,5.1,0.0,1049.6511764680868,1246.6167290937349,1100.4570933119398
2024-06-04 10:00:00,1143.4030205219092,3,24,-10.05,10,10,2,6,0,6.2,0.0,1196.2628145399522,1242.4512629533865,1143.4030205219092
2024-06-04 11:00:00,1285.3923820924872,3,25,-8.95,10,11,2,6,0,7.2,0.0,1381.7821071653586,1232.0869548384537,1285.3923820924872
2024-06-04 12:00:00,1390.9827158552862,3,25,-8.91,10,12,2,6,0,8.2,0.0,1512.9965665116993,1222.1911207332707,1390.9827158552862
2024-06-04 13:00:00,1508.6552254442627,3,27,-6.75,11,13,2,6,0,11.8,0.0,1573.7089041494726,1214.2465038509147,1508.6552254442627
2024-06-04 14:00:00,1500.9099063075678,3,27,-6.15,11,14,2,6,0,9.3,0.0,1668.4124605634288,1207.3005371066033,1500.9099063075678
2024-06-04 15:00:00,1542.859210835753,3,27,-6.11,11,15,2,6,0,9.3,0.0,1754.5987550329758,1196.2705871620203,1542.859210835753
2024-06-04 16:00:00,1609.9889350008807,3,30,-3.95,11,16,2,6,0,4.6,0.0,1663.8070511163307,1191.0119854106908,1609.9889350008807
2024-06-04 17:00:00,1677.6143544554689,3,33,-3.95,9,17,2,6,0,8.8,0.0,1636.0299082516028,1189.8797691823986,1677.6143544554689
2024-06-04 18:00:00,1619.3788957289078,3,33,-3.91,9,18,2,6,0,8.8,0.0,1574.4270901929383,1194.3661719764218,1619.3788957289078
2024-06-04 19:00:00,1481.8335946887528,3,34,-5.05,8,19,2,6,0,5.7,0.0,1450.0671576494442,1201.7275518929202,1481.8335946887528
2024-06-04 20:00:00,1463.785929341623,3,36,-3.95,8,20,2,6,0,5.7,0.0,1416.4585656999734,1204.5699444576496,1463.785929341623
2024-06-04 21:00:00,1382.553768322081,3,36,-3.91,8,21,2,6,0,5.7,0.0,1350.1250409915567,1209.5117222120002,1382.553768322081
2024-06-04 22:00:00,1253.1610012913172,3,36,-3.35,8,22,2,6,0,8.2,0.0,1212.0367884272648,1216.9255039465577,1253.1610012913172
2024-06-04 23:00:00,1133.787144478214,3,36,-3.35,8,23,2,6,0,6.7,0.0,1106.6949068629208,1223.2935950086617,1133.787144478214
2024-06-05 00:00:00,1027.130927736584,3,36,-3.31,8,0,3,6,0,6.7,0.0,973.4185410944642,1230.2661429818684,1027.130927736584
2024-06-05 01:00:00,958.7124978825634,3,34,-2.85,9,1,3,6,0,5.7,0.0,878.0256815493966,1236.7489797726155,958.7124978825634
2024-06-05 02:00:00,922.1831821139125,3,33,-2.85,10,2,3,6,0,5.7,0.0,883.3357617890682,1240.0262291679849,922.1831821139125
2024-06-05 03:00:00,898.8101819781047,3,33,-2.81,10,3,3,6,0,5.7,0.0,854.7000342553489,1242.960279074879,898.8101819781047
2024-06-05 04:00:00,919.0182705661869,3,33,-3.35,10,4,3,6,0,8.8,0.0,857.9610076843485,1244.736330131129,919.0182705661869
2024-06-05 05:00:00,907.1566163624856,3,32,-3.35,10,5,3,6,0,4.1,0.0,867.7877369786852,1246.9637446349336,907.1566163624856
2024-06-05 06:00:00,928.7360759171014,3,32,-3.31,10,6,3,6,0,5.1,0.0,883.7058254098323,1247.9833442415706,928.7360759171014
2024-06-05 07:00:00,1023.2933633222999,3,32,-1.75,11,7,3,6,0,7.2,0.0,952.9888295803601,1246.9288766909942,1023.2933633222999
2024-06-05 08:00:00,1102.625146028559,3,29,-1.75,13,8,3,6,0,3.1,0.0,1022.8532336594782,1246.9480127632908,1102.625146028559
2024-06-05 09:00:00,1227.274924889011,3,29,-1.7100000000000002,14,9,3,6,0,3.1,0.0,1100.4570933119398,1247.042275924883,1227.274924889011
2024-06-05 10:00:00,1320.4355846652754,3,26,-2.85,15,10,3,6,0,2.1,0.0,1143.4030205219092,1250.688880462583,1320.4355846652754
2024-06-05 11:00:00,1421.3662134333229,3,23,-2.25,18,11,3,6,0,1.5,0.0,1285.3923820924872,1252.2124979657478,1421.3662134333229
2024-06-05 12:00:00,1520.761010315969,3,23,-2.21,18,12,3,6,0,2.6,0.0,1390.9827158552862,1253.5335195995754,1520.761010315969
2024-06-05 13:00:00,1637.4749138410975,3,26,-0.65,17,13,3,6,0,1.5,0.0,1508.6552254442627,1254.0598580722583,1637.4749138410975
2024-06-05 14:00:00,1755.1802377578683,3,29,0.05,15,14,3,6,0,3.1,0.0,1500.9099063075678,1259.9974670954552,1755.1802377578683
2024-06-05 15:00:00,1837.1085469316783,3,29,0.01,15,15,3,6,0,3.1,0.0,1542.859210835753,1269.228816092069,1837.1085469316783
2024-06-05 16:00:00,1801.0218242281976,3,33,-1.15,11,16,3,6,0,2.6,0.0,1609.9889350008807,1279.1035818281907,1801.0218242281976
2024-06-05 17:00:00,1917.41131419522,3,36,-0.65,10,17,3,6,0,0.0,0.0,1677.6143544554689,1284.4691239922222,1917.41131419522
2024-06-05 18:00:00,1851.8716062618957,3,36,-0.61,10,18,3,6,0,2.1,0.0,1619.3788957289078,1297.427055229888,1851.8716062618957
2024-06-05 19:00:00,1754.5365824332462,3,38,-1.15,9,19,3,6,0,3.1,0.0,1481.8335946887528,1313.5156644287204,1754.5365824332462
2024-06-05 20:00:00,1601.2929741269722,3,38,-1.75,8,20,3,6,0,2.6,0.0,1463.785929341623,1326.1569971718343,1601.2929741269722
2024-06-05 21:00:00,1478.045781347086,3,38,-1.7100000000000002,8,21,3,6,0,5.7,0.0,1382.553768322081,1335.6673974242208,1478.045781347086
2024-06-05 22:00:00,1447.721632663182,3,39,-1.75,8,22,3,6,0,4.6,0.0,1253.1610012913172,1345.4449965570805,1447.721632663182
2024-06-05 23:00:00,1257.6604198139673,3,39,-2.25,7,23,3,6,0,2.6,0.0,1133.787144478214,1359.09432213034,1257.6604198139673
2024-06-06 00:00:00,1152.9755276668675,3,39,-2.21,7,0,4,6,0,2.6,0.0,1027.130927736584,1369.117343525009,1152.9755276668675
2024-06-06 01:00:00,1071.4975822806316,3,37,-2.25,8,1,4,6,0,3.1,0.0,958.7124978825634,1377.563562211283,1071.4975822806316
2024-06-06 02:00:00,1023.6261228558299,3,36,-1.75,9,2,4,6,0,3.1,0.0,922.1831821139125,1384.055492653314,1023.6261228558299
2024-06-06 03:00:00,995.9897460263599,3,36,-1.7100000000000002,9,3,4,6,0,3.1,0.0,898.8101819781047,1389.482272691476,995.9897460263599
2024-06-06 04:00:00,900.3347669822126,3,32,-0.65,12,4,4,6,0,2.6,0.0,919.0182705661869,1392.828858581049,900.3347669822126
2024-06-06 05:00:00,908.4106028481057,3,31,-0.65,13,5,4,6,0,2.6,0.0,907.1566163624856,1392.5322564340804,908.4106028481057
2024-06-06 06:00:00,930.8696566921996,3,31,-0.61,13,6,4,6,0,2.6,0.0,928.7360759171014,1391.6485402136893,930.8696566921996
2024-06-06 07:00:00,1041.1227391863804,3,29,0.65,16,7,4,6,0,3.6,0.0,1023.2933633222999,1387.6301181862937,1041.1227391863804
2024-06-06 08:00:00,1115.0600088464332,3,28,-1.15,15,8,4,6,0,3.6,0.0,1102.625146028559,1384.9561004975033,1115.0600088464332
2024-06-06 09:00:00,1210.1300805797403,3,28,-1.11,15,9,4,6,0,3.6,0.0,1227.274924889011,1380.0771911043478,1210.1300805797403
2024-06-06 10:00:00,1303.7445690461498,3,24,-1.75,18,10,4,6,0,3.1,0.0,1320.4355846652754,1375.281299622368,1303.7445690461498
2024-06-06 11:00:00,1477.966611534193,3,24,-1.15,18,11,4,6,0,0.0,0.0,1421.3662134333229,1370.1673150837953,1477.966611534193
2024-06-06 12:00:00,1573.9855923501675,3,24,-1.11,18,12,4,6,0,2.6,0.0,1520.761010315969,1368.306689049805,1573.9855923501675
2024-06-06 13:00:00,1701.9523681177257,3,28,-0.65,16,13,4,6,0,2.6,0.0,1637.4749138410975,1365.5462837675907,1701.9523681177257
2024-06-06 14:00:00,1804.4810558873048,3,31,0.05,14,14,4,6,0,2.6,0.0,1755.1802377578683,1363.2320285658452,1804.4810558873048
2024-06-06 15:00:00,1893.710331753999,3,31,0.01,14,15,4,6,0,2.6,0.0,1837.1085469316783,1361.8134419986986,1893.710331753999
2024-06-06 16:00:00,1945.9956962344438,3,35,1.15,12,16,4,6,0,2.6,0.0,1801.0218242281976,1365.843377108516,1945.9956962344438
2024-06-06 17:00:00,2055.4516686462734,3,38,0.65,10,17,4,6,0,1.5,0.0,1917.41131419522,1367.086176327613,2055.4516686462734
2024-06-06 18:00:00,1993.6753840729307,3,38,0.61,10,18,4,6,0,2.1,0.0,1851.8716062618957,1375.9374833878032,1993.6753840729307
2024-06-06 19:00:00,1847.6341535372087,3,40,-2.25,7,19,4,6,0,2.1,0.0,1754.5365824332462,1386.3348225895284,1847.6341535372087
2024-06-06 20:00:00,1751.6730178625219,3,42,-2.25,6,20,4,6,0,5.1,0.0,1601.2929741269722,1397.045308650843,1751.6730178625219
2024-06-06 21:00:00,1655.6743679789622,3,42,-2.21,6,21,4,6,0,5.1,0.0,1478.045781347086,1408.9421450210793,1655.6743679789622
2024-06-06 22:00:00,1504.3178956116676,3,41,-2.85,6,22,4,6,0,2.1,0.0,1447.721632663182,1417.9835682956787,1504.3178956116676
2024-06-06 23:00:00,1361.7384483093738,3,41,-2.85,6,23,4,6,0,2.1,0.0,1257.6604198139673,1428.7078063738395,1361.7384483093738
2024-06-07 00:00:00,1197.6699850441612,3,41,-2.81,6,0,5,6,0,2.6,0.0,1152.9755276668675,1437.7844550974269,1197.6699850441612
2024-06-07 01:00:00,1080.8285756120968,3,38,-2.85,7,1,5,6,0,2.1,0.0,1071.4975822806316,1443.2702117393194,1080.8285756120968
2024-06-07 02:00:00,1046.7810886114592,3,37,-2.25,8,2,5,6,0,2.1,0.0,1023.6261228558299,1445.7572749026353,1046.7810886114592
2024-06-07 03:00:00,1027.0798577204832,3,37,-2.21,8,3,5,6,0,5.1,0.0,995.9897460263599,1447.9655941454655,1027.0798577204832
2024-06-07 04:00:00,994.8134591073954,3,34,2.85,14,4,5,6,0,5.1,0.0,900.3347669822126,1453.476250264521,994.8134591073954
2024-06-07 05:00:00,1017.0225293098645,3,34,3.95,15,5,5,6,0,6.2,0.0,908.4106028481057,1457.2328961888381,1017.0225293098645
2024-06-07 06:00:00,1032.942962611542,3,34,3.91,15,6,5,6,0,6.2,0.0,930.8696566921996,1460.9786732591713,1032.942962611542
2024-06-07 07:00:00,1056.3363663951936,3,31,3.95,18,7,5,6,0,5.1,0.0,1041.1227391863804,1460.6230307993956,1056.3363663951936
2024-06-07 08:00:00,1183.0604072977542,3,30,3.95,19,8,5,6,0,3.6,0.0,1115.0600088464332,1458.0698289536895,1183.0604072977542
2024-06-07 09:00:00,1318.4775075284376,3,30,3.91,19,9,5,6,0,3.6,0.0,1210.1300805797403,1456.8928866370811,1318.4775075284376
2024-06-07 10:00:00,1415.8254298915447,3,28,4.45,22,10,5,6,0,4.1,0.0,1303.7445690461498,1457.5334491797896,1415.8254298915447
2024-06-07 11:00:00,1584.8209181933348,3,28,6.15,25,11,5,6,0,3.6,0.0,1477.966611534193,1454.8316586735875,1584.8209181933348
2024-06-07 12:00:00,1690.46433470968,3,28,6.11,25,12,5,6,0,3.6,0.0,1573.9855923501675,1455.3027597972034,1690.46433470968
2024-06-07 13:00:00,1702.1311706142892,3,28,5.65,24,13,5,6,0,3.6,0.0,1701.9523681177257,1454.8032800838103,1702.1311706142892
2024-06-07 14:00:00,1924.175922559355,3,32,6.75,21,14,5,6,0,1.5,0.0,1804.4810558873048,1450.3532850719398,1924.175922559355
2024-06-07 15:00:00,1892.7503333135542,3,32,6.709999999999999,21,15,5,6,0,5.1,0.0,1893.710331753999,1451.6778759765205,1892.7503333135542
2024-06-07 16:00:00,1937.3135818160972,3,36,5.05,15,16,5,6,0,5.1,0.0,1945.9956962344438,1449.3628601973512,1937.3135818160972
2024-06-07 17:00:00,1891.335136928855,3,37,3.95,13,17,5,6,0,5.7,0.0,2055.4516686462734,1444.2264216395179,1891.335136928855
2024-06-07 18:00:00,1844.618489180659,3,37,3.91,13,18,5,6,0,5.7,0.0,1993.6753840729307,1439.7768456767317,1844.618489180659
